time,instance_type,vus,duration,avg_http_req_duration,p90_http_req_duration,p95_http_req_duration
2024-08-02T20:27:04.402Z,c7a.2xlarge,,64322.14958333334,119910.2475,119910.26245,64292.649750000004,119909.09999999999,119909.15135
2024-08-02T20:27:31.024Z,r5d.2xlarge,,29902.410342857143,60684.8104,63904.29669999999,29823.403942857134,60681.7644,63849.47089999999
